Record_ID,Tenure,Late_Payments,Revenue
R001079,20,0,5456.27
R001080,35,6,1260.99
R001081,8,0,9774.41
R001082,39,1,3635.94
R001083,36,0,804.7
R001084,25,0,7597.14
R001085,50,3,2340.02
R001086,25,0,2695.86
R001087,21,0,14186.24
R001088,44,1,5696.8
R001089,21,0,8810.61
R001090,33,1,8981.9
R001091,55,3,664.39
R001092,43,1,8597.29
R001093,53,1,1108.27
R001094,8,6,13535.54
R001095,56,7,10797.48
R001096,13,0,11945.24
R001097,56,1,1832.7
R001098,36,1,7345.2
R001099,54,5,7672.3
R001100,7,6,1325.06
R001101,10,0,9120.72
R001102,37,0,9703.22
R001103,17,0,6406.42
R001104,2,0,5442.16
R001105,1,1,4510.86
R001106,39,0,12762.24
R001107,11,0,2003.53
R001108,58,1,12060.69
R001109,59,1,10422.25
R001110,22,2,5845.93
R001111,49,0,9204.07
R001112,18,2,8794.27
R001113,26,2,9505.67
R001114,29,5,2246.89
R001115,33,0,3646.86
R001116,14,0,1933.13
R001117,4,0,7688.1
R001118,1,1,5378.67
R001119,3,3,10036.64
R001120,32,0,11278.71
R001121,56,0,2218.02
R001122,7,0,8000.44
R001123,43,0,13154.36
R001124,10,0,11642.21
R001125,44,6,7185.53
R001126,43,0,13367.94
R001127,39,3,13341.49
R001128,16,2,11918.33
R001129,12,4,10007.77
R001130,6,1,10985.65
R001131,11,0,8267.64
R001132,51,1,14269.42
R001133,34,4,10945.78
R001134,58,0,4791.78
R001135,36,2,8698.88
R001136,21,0,2019.43
R001137,46,1,5905.59
R001138,4,1,10927.3
R001139,26,3,6510.35
R001140,4,0,8365.92
R001141,19,0,5399.01
R001142,55,0,5747.78
R001143,26,0,5400.51
R001144,32,0,7622.22
R001145,58,1,14775.0
R001146,57,0,11991.37
R001147,37,0,1578.77
R001148,17,0,2310.75
R001149,37,2,11486.88
R001150,4,3,3138.36
R001151,7,0,2610.28
R001152,13,0,593.39
R001153,24,0,2850.76
R001154,3,3,4208.77
R001155,22,2,10709.38
R001156,58,0,442.74
R001157,24,0,3904.76
R001158,7,2,13932.54
R001159,29,0,2172.77
R001160,15,1,13072.83
R001161,36,5,942.84
R001162,34,4,14660.22
R001163,60,4,5902.2
R001164,26,0,11232.38
R001165,42,3,9528.27
R001166,58,2,4575.79
R001167,13,0,402.76
R001168,45,0,5939.81
R001169,58,0,3846.14
R001170,51,0,12169.43
R001171,5,0,13357.91
R001172,10,6,14216.88
R001173,14,0,8450.54
R001174,6,1,4816.5
R001175,20,3,1256.33
R001176,22,1,11538.3
R001177,6,0,14270.37
R001178,56,1,11712.48
R001179,56,5,9172.83
R001180,41,2,3981.87
R001181,54,2,11963.62
R001182,52,2,9026.91
R001183,17,4,9592.68
R001184,38,2,5976.92
R001185,15,0,5735.82
R001186,57,0,13521.55
R001187,58,1,10486.18
R001188,60,1,1657.37
R001189,11,0,9999.43
R001190,28,0,4288.9
R001191,36,0,14085.07
R001192,48,4,9268.1
R001193,33,7,4892.43
R001194,33,2,12729.19
R001195,3,0,7468.39
R001196,53,6,12419.06
R001197,2,0,5188.46
R001198,24,1,10410.02
R001199,2,0,4975.34
R001200,3,0,4508.77
R001201,34,2,3643.69
R001202,14,1,10270.46
R001203,60,0,4176.19
R001204,31,0,473.6
R001205,15,1,7033.04
R001206,47,0,11578.32
R001207,46,0,10608.21
R001208,56,0,3623.54
R001209,52,0,5464.16
R001210,22,2,656.3
R001211,6,2,8926.55
R001212,32,1,7537.21
R001213,31,2,7246.76
R001214,48,3,8866.74
R001215,25,5,11801.71
R001216,17,0,6387.26
R001217,49,2,1447.4
R001218,25,8,1669.49
R001219,45,0,7675.84
R001220,16,0,1817.1
R001221,36,3,4955.22
R001222,42,4,6765.93
R001223,8,0,8049.05
R001224,49,0,12976.67
R001225,29,1,3082.76
R001226,57,1,13109.27
R001227,4,2,6121.55
R001228,42,0,8367.19
R001229,38,2,13972.06
R001230,36,0,2398.75
R001231,19,3,14204.92
R001232,25,8,3857.4
R001233,59,0,11113.91
R001234,46,3,14918.44
R001235,44,1,11555.82
R001236,44,2,10861.51
R001237,22,2,7484.89
R001238,17,1,4776.13
R001239,44,0,7430.49
R001240,42,0,13988.14
R001241,6,0,3814.98
R001242,52,0,4487.97
R001243,17,4,6063.71
R001244,33,7,13705.65
R001245,13,0,9413.68
R001246,27,0,11554.74
R001247,54,3,1025.03
R001248,32,0,8806.73
R001249,34,0,9689.4
R001250,11,1,589.21
R001251,52,0,3354.29
R001252,55,1,8269.35
R001253,32,3,3105.54
R001254,29,2,8453.74
R001255,22,1,12149.18
R001256,26,1,11824.14
R001257,24,4,10108.08
R001258,4,1,1753.16
R001259,23,1,4904.88
R001260,42,3,13561.27
R001261,23,2,12412.61
R001262,21,1,3910.63
R001263,22,0,185.72
R001264,48,1,3425.46
R001265,39,1,5264.18
R001266,54,0,4390.55
R001267,54,0,10051.25
R001268,12,2,12443.22
R001269,5,1,10809.56
R001270,13,0,7580.46
R001271,8,0,6454.27
R001272,46,0,235.02
R001273,50,1,1939.11
R001274,34,6,5228.29
R001275,52,1,2035.42
R001276,43,1,5829.16
R001277,56,0,4164.19
R001278,33,1,3833.37
R001279,45,0,14902.68
R001280,9,0,7791.16
R001281,50,2,4298.14
R001282,56,0,11421.01
R001283,32,1,6870.02
R001284,1,2,582.35
R001285,55,1,2802.86
R001286,40,5,5769.51
R001287,39,1,7212.47
R001288,3,0,14862.45
R001289,41,3,8582.94
R001290,37,0,1652.63
R001291,7,7,4623.47
R001292,54,4,7314.93
R001293,20,0,14724.32
R001294,48,0,8633.17
R001295,50,0,9764.46
R001296,38,1,9347.25
R001297,10,2,10762.9
R001298,53,0,5560.69
R001299,7,5,8655.98
R001300,37,5,8555.11
R001301,7,4,6688.75
R001302,36,5,8061.3
R001303,57,3,11958.78
R001304,39,0,8319.15
R001305,9,1,5831.08
R001306,41,1,422.73
R001307,20,1,13445.71
R001308,36,1,14717.8
R001309,5,0,9173.23
R001310,55,1,13463.75
R001311,44,6,11497.29
R001312,12,5,12122.43
R001313,28,0,7595.26
R001314,41,0,11210.05
R001315,24,0,10842.22
R001316,60,2,2826.26
R001317,10,0,13369.0
R001318,52,5,7206.97
R001319,11,0,9768.3
R001320,49,6,1371.66
R001321,26,2,14254.84
R001322,16,1,6223.36
R001323,43,4,5393.4
R001324,16,1,804.67
R001325,3,4,3438.34
R001326,25,2,8358.15
R001327,16,3,13409.98
R001328,36,2,13839.23
R001329,7,0,14260.42
R001330,23,3,6295.29
R001331,1,1,9751.47
R001332,40,2,12112.33
R001333,16,7,3945.87
R001334,28,1,2459.35
R001335,59,0,1929.42
R001336,56,0,3853.49
R001337,25,3,6684.66
R001338,57,0,9897.25
R001339,51,1,12857.9
R001340,27,0,5413.14
R001341,42,0,5973.0
R001342,28,2,1455.05
R001343,23,1,13284.12
R001344,60,0,7920.78
R001345,53,1,6951.88
R001346,37,0,571.58
R001347,49,4,2834.48
R001348,41,0,3020.96
R001349,33,1,1018.44
R001350,41,7,9775.1
R001351,43,0,11557.69
R001352,5,3,14904.05
R001353,41,1,12439.38
R001354,44,3,10653.11
R001355,47,3,2037.54
R001356,30,2,3217.85
R001357,18,6,14634.94
R001358,53,4,3237.27
R001359,58,0,11290.02
R001360,42,2,13244.86
R001361,3,3,10125.48
R001362,12,2,7487.54
R001363,55,3,9253.63
R001364,59,4,9701.99
R001365,26,0,12413.57
R001366,30,0,7600.41
R001367,55,3,1240.07
R001368,1,0,8932.21
R001369,25,3,12768.85
R001370,30,2,14762.96
R001371,57,3,9614.54
R001372,33,0,5632.03
R001373,45,2,8925.3
R001374,23,0,13792.63
R001375,10,6,10471.91
R001376,21,0,14567.25
R001377,25,2,2285.54
R001378,58,0,7166.96
R001379,41,1,7016.8
R001380,33,6,2253.43
R001381,1,0,2543.39
R001382,14,0,10127.73
R001383,8,1,7984.59
R001384,2,5,14184.43
R001385,24,2,13778.74
R001386,8,2,14916.13
R001387,59,1,555.41
R001388,22,7,11206.14
R001389,4,4,10746.13
R001390,7,0,4569.61
R001391,33,0,8966.29
R001392,4,1,841.05
R001393,51,0,4103.55
R001394,42,0,10052.15
R001395,14,5,14187.82
R001396,1,0,4494.5
R001397,54,0,2056.61
R001398,3,0,5553.91
R001399,54,2,11983.0
R001400,57,3,11846.44
R001401,46,0,2529.02
R001402,32,3,7162.15
R001403,14,1,8823.66
R001404,48,0,9829.97
R001405,57,0,8318.91
R001406,25,2,8631.42
R001407,60,0,7206.41
R001408,50,2,6861.31
R001409,51,2,10851.68
R001410,25,1,14268.04
R001411,16,0,4430.43
R001412,25,5,5348.15
R001413,58,0,14038.82
R001414,12,0,2577.77
R001415,31,5,12665.6
R001416,48,1,7300.34
R001417,54,2,2006.77
R001418,51,1,7025.55
R001419,51,0,14921.78
R001420,37,0,6140.63
R001421,49,0,2598.87
R001422,43,0,11183.59
R001423,35,0,4079.79
R001424,31,0,14326.19
R001425,26,0,3776.6
R001426,9,6,7307.73
R001427,42,0,8966.22
R001428,19,2,2347.54
R001429,24,1,6787.11
R001430,17,0,1429.16
R001431,26,0,3834.9
R001432,43,1,10452.89
R001433,38,0,4644.39
R001434,51,0,3971.99
R001435,47,2,14909.15
R001436,31,3,11868.1
R001437,8,0,4111.6
R001438,8,7,6657.89
R001439,19,3,9989.05
R001440,30,1,3211.72
R001441,29,2,8351.28
R001442,51,2,7907.78
R001443,39,0,14324.97
R001444,7,3,7187.59
R001445,50,2,6514.08
R001446,40,0,9709.38
R001447,7,1,726.25
R001448,8,0,4663.69
R001449,18,0,11362.88
R001450,24,1,8681.05
R001451,10,1,9411.89
R001452,29,0,12043.45
R001453,47,0,9019.2
R001454,14,0,10395.11
R001455,52,0,14866.11
R001456,25,3,12178.58
R001457,25,0,6080.16
R001458,4,1,971.24
R001459,26,2,8543.66
R001460,28,2,12148.47
R001461,21,6,10737.79
R001462,25,1,1368.71
R001463,40,3,1760.04
R001464,23,3,9132.72
R001465,12,0,863.66
R001466,52,0,2670.41
R001467,52,0,11180.52
R001468,33,5,1816.65
R001469,43,1,7337.38
R001470,23,0,6643.88
R001471,54,2,8408.58
R001472,50,0,2090.38
R001473,6,3,6454.54
R001474,5,5,13183.28
R001475,50,0,1900.2
R001476,52,2,354.66
R001477,48,1,4183.12
R001478,6,4,14282.25
R001479,1,0,5429.42
R001480,40,3,9311.34
R001481,35,0,12617.83
R001482,47,0,5495.54
R001483,54,2,3736.32
R001484,39,2,12613.69
R001485,10,3,10979.25
R001486,15,2,3366.36
R001487,17,0,10826.31
R001488,47,2,13004.53
R001489,47,3,3096.81
R001490,5,0,877.74
R001491,43,7,3630.22
R001492,20,1,634.6
R001493,22,3,9358.93
R001494,52,0,2596.76
R001495,41,2,12427.31
R001496,58,3,2984.78
R001497,8,1,6809.22
R001498,57,0,642.42
R001499,23,0,153.49
R001500,49,0,2945.64
R001501,35,2,6425.58
R001502,22,2,10790.13
R001503,55,0,12137.67
R001504,56,1,9028.23
R001505,58,0,14208.3
R001506,34,1,464.63
R001507,11,0,9473.36
R001508,16,1,4996.25
R001509,16,0,3634.28
R001510,3,2,9526.67
R001511,8,1,3387.38
R001512,13,5,14598.13
R001513,18,0,728.13
R001514,15,5,3251.29
R001515,28,1,11222.07
R001516,60,3,8616.57
R001517,31,0,5258.67
R001518,51,1,13000.72
R001519,32,1,1065.82
R001520,54,2,13785.92
R001521,47,1,6521.75
R001522,47,1,3420.94
R001523,37,1,10893.42
R001524,35,1,4776.42
R001525,17,0,6308.86
R001526,1,0,11948.52
R001527,30,0,12884.8
R001528,55,0,7865.32
R001529,54,1,3625.62
R001530,33,0,7774.11
R001531,1,7,6179.6
R001532,3,0,2263.99
R001533,29,0,10268.76
R001534,17,0,4711.04
R001535,49,0,11771.44
R001536,52,3,4398.27
R001537,12,0,12381.83
R001538,45,0,9836.12
R001539,25,2,11917.05
R001540,24,3,1959.6
R001541,1,5,9332.88
R001542,44,1,5281.6
R001543,10,2,5992.3
R001544,15,0,13929.84
R001545,54,1,13422.84
R001546,59,4,5215.46
R001547,4,0,8574.0
R001548,33,2,9308.58
R001549,7,0,14218.09
R001550,28,0,10152.3
R001551,4,1,2645.75
R001552,52,2,619.42
R001553,58,1,6964.94
R001554,25,0,8234.89
R001555,43,0,7977.64
R001556,32,3,4513.51
R001557,12,0,13153.1
R001558,54,1,1356.17
R001559,17,7,3276.73
R001560,5,0,6036.16
R001561,41,2,9865.31
R001562,34,2,12061.24
R001563,47,0,11643.53
R001564,6,2,1306.51
R001565,49,0,13966.77
R001566,40,0,9518.46
R001567,13,2,14375.66
R001568,34,3,6630.52
R001569,19,0,2906.1
R001570,41,0,2443.99
R001571,6,1,6622.4
R001572,60,4,5015.72
R001573,50,3,7253.95
R001574,44,3,7213.1
R001575,21,0,9414.98
R001576,52,5,6704.07
R001577,30,0,7791.13
R001578,23,0,1000.35
R001579,49,3,12972.67
R001580,20,1,10850.37
R001581,24,8,9999.45
R001582,5,4,438.4
R001583,19,1,7717.27
R001584,29,1,4329.81
R001585,26,4,2491.79
R001586,42,0,5153.47
R001587,42,6,4586.97
R001588,17,0,6450.73
R001589,15,2,2985.78
R001590,45,8,2600.06
R001591,12,1,745.82
R001592,8,4,7146.71
R001593,24,1,13138.89
R001594,21,4,5216.38
R001595,43,3,11189.16
R001596,40,1,2157.28
R001597,2,3,1756.67
R001598,38,5,14474.78
R001599,41,0,9691.26
R001600,13,2,13524.67
R001601,33,1,11910.25
R001602,24,2,14647.79
R001603,17,0,4695.91
R001604,43,3,1338.71
R001605,54,1,7508.96
R001606,9,2,14605.2
R001607,35,0,7847.74
R001608,55,5,13566.51
R001609,26,5,6201.79
R001610,56,4,6591.28
R001611,9,0,6798.19
R001612,12,1,4161.36
R001613,33,1,11312.69
R001614,60,0,1059.1
R001615,3,1,6542.24
R001616,49,1,12673.08
R001617,32,0,11754.95
R001618,34,2,12979.71
R001619,15,0,9890.79
R001620,53,3,3499.75
R001621,59,0,3937.91
R001622,32,0,3684.17
R001623,37,2,12631.25
R001624,6,4,9196.61
R001625,12,1,12677.61
R001626,58,0,13682.05
R001627,18,8,561.38
R001628,30,0,14869.77
R001629,2,0,8843.02
R001630,49,1,9532.86
R001631,6,0,4164.09
R001632,22,6,4686.6
R001633,10,1,7351.03
R001634,39,0,10534.44
R001635,49,2,8866.23
R001636,25,1,13342.7
R001637,3,3,7150.65
R001638,30,2,10075.31
R001639,36,2,189.66
R001640,60,2,1515.02
R001641,25,3,8975.31
R001642,24,0,3271.25
R001643,17,3,14325.71
R001644,13,2,11064.55
R001645,56,0,7856.4
R001646,20,0,383.99
R001647,4,4,7009.78
R001648,2,0,4706.27
R001649,49,0,1500.46
R001650,20,1,4289.08
R001651,55,2,13570.27
R001652,8,3,6429.11
R001653,15,0,13778.13
R001654,22,1,5032.12
R001655,16,4,8387.05
R001656,11,0,5944.58
R001657,44,5,13432.31
R001658,28,1,4258.18
R001659,15,3,14024.82
R001660,15,2,6696.77
R001661,11,5,12241.7
R001662,59,2,3743.63
R001663,22,5,12702.23
R001664,23,0,10102.14
R001665,47,2,439.81
R001666,48,2,6617.84
R001667,16,3,8978.8
R001668,43,0,6587.28
R001669,35,0,12426.28
R001670,20,6,1918.66
R001671,35,0,14985.28
R001672,51,0,6946.93
R001673,48,4,1898.44
R001674,54,0,3548.54
R001675,46,0,8718.15
R001676,17,0,5237.31
R001677,54,2,8414.92
R001678,55,0,1969.79
R001679,10,1,874.57
R001680,4,2,4103.96
R001681,2,1,6965.56
R001682,49,4,6648.65
R001683,53,7,6542.58
R001684,31,5,5724.99
R001685,16,2,13530.31
R001686,60,0,13926.59
R001687,60,2,14072.17
R001688,12,3,9297.09
R001689,53,0,12038.62
R001690,29,3,3216.42
R001691,23,1,12478.77
R001692,52,2,179.56
R001693,5,1,14843.28
R001694,15,0,2537.83
R001695,14,0,8473.65
R001696,10,2,14729.54
R001697,45,7,5760.86
R001698,24,0,12636.54
R001699,1,1,5306.79
R001700,22,7,8482.31
R001701,31,2,10572.35
R001702,14,4,2868.68
R001703,8,0,14400.55
R001704,16,1,6763.41
R001705,30,1,10033.37
R001706,50,3,13225.3
R001707,3,2,1060.21
R001708,60,2,9723.64
R001709,13,2,13861.24
R001710,8,4,8508.13
R001711,53,1,8957.41
R001712,30,0,11687.44
R001713,33,1,14170.33
R001714,22,3,6455.84
R001715,11,1,4527.51
R001716,13,2,6874.88
R001717,21,8,9554.01
R001718,28,4,13517.63
R001719,33,4,1198.42
R001720,37,1,5007.46
R001721,9,0,10153.46
R001722,8,0,10443.98
R001723,16,0,11157.01
R001724,20,5,254.79
R001725,30,3,11950.95
R001726,1,0,4578.03
R001727,50,0,1222.73
R001728,49,6,14799.37
R001729,52,2,4548.96
R001730,38,1,2219.43
R001731,31,3,14051.13
R001732,19,5,11533.65
R001733,48,0,8039.45
R001734,31,1,10374.77
R001735,49,7,10565.3
R001736,17,4,4821.57
R001737,54,0,10884.73
R001738,16,5,14279.27
R001739,46,2,2163.43
R001740,45,1,8804.36
R001741,58,1,11409.27
R001742,5,0,10117.7
R001743,40,1,5746.89
R001744,58,0,2253.65
R001745,25,0,12563.57
R001746,13,6,2737.07
R001747,33,4,1201.57
R001748,41,2,5645.03
R001749,50,0,10725.31
R001750,12,1,6610.09
R001751,15,0,160.51
R001752,51,3,12456.2
R001753,3,1,11209.19
R001754,43,0,10863.18
R001755,32,0,9201.07
R001756,38,2,1028.7
R001757,35,1,13100.91
R001758,6,4,13758.8
R001759,40,4,2431.85
R001760,47,3,871.51
R001761,23,3,7275.59
R001762,40,4,11395.53
R001763,21,0,9918.21
R001764,25,0,10440.34
R001765,20,1,13386.71
R001766,44,0,10909.79
R001767,1,1,2163.01
R001768,37,5,12431.94
R001769,42,3,11494.3
R001770,36,1,13365.67
R001771,50,0,9570.89
R001772,4,0,12817.03
R001773,22,3,4277.68
R001774,30,0,1646.72
R001775,28,0,874.34
R001776,14,0,11073.74
R001777,29,1,13426.23
R001778,13,1,9512.27
R001779,36,1,5465.28
R001780,15,0,2960.44
R001781,47,0,6427.93
R001782,31,2,310.63
R001783,55,0,3742.19
R001784,31,0,11898.71
R001785,12,0,6886.35
R001786,31,3,2356.86
R001787,36,3,6747.87
R001788,44,1,8413.79
R001789,41,0,5086.5
R001790,5,3,14871.23
R001791,7,3,13347.94
R001792,18,0,775.57
R001793,10,0,5585.01
R001794,54,2,9781.82
R001795,18,1,14805.93
R001796,30,3,4116.47
R001797,16,3,6784.72
R001798,1,6,14752.04
R001799,40,2,5677.19
R001800,33,0,1259.31
R001801,42,3,6624.53
R001802,47,3,5987.07
R001803,17,0,815.06
R001804,34,2,6021.91
R001805,7,6,10569.48
R001806,17,0,13260.18
R001807,45,4,12516.86
R001808,41,0,514.49
R001809,5,0,1173.23
R001810,45,0,9381.54
R001811,8,0,11544.3
R001812,54,0,8744.94
R001813,51,6,9314.28
R001814,7,1,14699.85
R001815,44,0,7290.85
R001816,2,0,462.33
R001817,13,4,13738.98
R001818,39,3,1136.53
R001819,47,2,12205.02
R001820,39,6,11599.31
R001821,19,3,5461.24
R001822,35,0,14750.13
R001823,12,1,4816.98
R001824,49,0,2047.07
R001825,37,0,4989.35
R001826,47,0,8976.24
R001827,37,0,1212.47
R001828,9,4,13678.93
R001829,46,2,408.58
R001830,4,0,3827.3
R001831,2,1,12638.21
R001832,14,2,12952.65
R001833,16,3,6599.33
R001834,19,5,14266.53
R001835,45,0,8844.07
R001836,32,0,3306.88
R001837,6,0,5563.4
R001838,17,0,4985.71
R001839,42,0,14395.4
R001840,40,2,7441.88
R001841,38,0,8964.13
R001842,3,0,9121.14
R001843,55,0,2946.83
R001844,7,0,262.48
R001845,16,5,8525.21
R001846,59,1,14660.73
R001847,52,0,8707.82
R001848,56,1,9856.71
R001849,20,1,549.36
R001850,6,0,11351.22
R001851,51,2,1733.82
R001852,11,3,7316.98
R001853,6,1,2264.01
R001854,15,1,13712.93
R001855,32,0,8190.87
R001856,5,1,13260.19
R001857,52,0,661.91
R001858,51,1,9086.47
R001859,7,6,13293.21
R001860,45,3,8239.04
R001861,34,5,13515.15
R001862,2,0,9602.12
R001863,57,2,2480.41
R001864,44,4,11270.68
R001865,12,0,5616.79
R001866,3,1,3797.02
R001867,17,3,8265.62
R001868,6,3,3445.4
R001869,10,2,9183.8
R001870,37,1,4388.14
R001871,1,5,11477.02
R001872,39,0,3295.88
R001873,25,0,4141.01
R001874,42,3,13695.04
R001875,42,3,7647.86
R001876,60,0,6697.71
R001877,60,0,2603.19
R001878,42,8,8199.37
R001879,13,0,2628.41
R001880,49,2,296.21
R001881,1,1,13156.04
R001882,17,3,7348.28
R001883,29,0,14179.58
R001884,41,1,12543.44
R001885,45,0,5704.06
R001886,53,1,4016.8
R001887,18,0,11299.7
R001888,21,4,11747.08
R001889,13,0,222.21
R001890,58,2,12024.55
R001891,10,4,4447.97
R001892,40,0,13707.67
R001893,28,0,9158.05
R001894,24,0,5757.66
R001895,41,1,7490.57
R001896,46,0,967.3
R001897,41,1,10242.35
R001898,16,6,10506.76
R001899,2,3,13109.81
R001900,28,1,11055.89
R001901,34,2,4687.35
R001902,59,0,13130.93
R001903,3,1,5295.45
R001904,48,1,1202.47
R001905,17,2,6766.69
R001906,22,3,13829.18
R001907,3,1,8733.83
R001908,36,0,9723.21
R001909,52,0,2500.92
R001910,35,2,6812.52
R001911,32,1,9328.08
R001912,1,0,13860.29
R001913,39,1,13860.26
R001914,44,1,1777.55
R001915,15,5,8280.91
R001916,2,0,7461.51
R001917,4,2,663.95
R001918,44,8,9193.02
R001919,41,1,14404.15
R001920,1,1,8592.93
R001921,37,1,14929.57
R001922,29,2,12852.26
R001923,31,0,12092.4
R001924,31,0,7654.7
R001925,44,1,8873.34
R001926,49,3,11169.5
R001927,52,1,2718.52
R001928,23,6,5527.29
R001929,38,1,10583.24
R001930,18,0,3885.99
R001931,18,0,2993.38
R001932,43,1,11658.52
R001933,51,0,5957.69
R001934,18,2,3236.64
R001935,55,2,13925.74
R001936,53,0,1281.77
R001937,16,2,13521.7
R001938,52,1,11939.46
R001939,60,0,11679.85
R001940,13,1,11598.13
R001941,9,1,12521.07
R001942,32,0,10830.96
R001943,3,0,3221.09
R001944,6,6,13652.85
R001945,42,0,13026.42
R001946,58,0,1431.02
R001947,21,1,3117.85
R001948,21,0,1291.23
R001949,59,8,162.37
R001950,60,4,12002.4
R001951,32,1,9907.17
R001952,45,1,3680.14
R001953,56,3,14969.29
R001954,33,2,10884.63
R001955,60,5,1726.45
R001956,48,2,13237.1
R001957,18,4,1777.57
R001958,7,0,9352.84
R001959,53,0,10842.24
R001960,46,6,7168.35
R001961,27,0,5134.34
R001962,26,6,13654.18
R001963,13,1,4706.13
R001964,60,4,11884.32
R001965,15,6,8082.22
R001966,3,1,4685.62
R001967,34,3,10547.78
R001968,2,0,12070.02
R001969,6,2,2910.21
R001970,48,0,3945.5
R001971,16,0,2957.68
R001972,56,1,2330.05
R001973,23,2,7733.05
R001974,47,0,10673.45
R001975,51,0,1965.76
R001976,15,1,751.63
R001977,4,0,9026.8
R001978,42,0,4145.24
R001979,38,2,7160.7
R001980,59,1,3740.17
R001981,41,3,10292.71
R001982,6,6,9216.42
R001983,25,3,10529.72
R001984,5,0,2515.76
R001985,45,4,2229.36
R001986,42,0,12910.37
R001987,10,3,6616.27
R001988,17,1,7509.62
R001989,52,0,1677.76
R001990,54,1,1810.59
R001991,11,1,1671.4
R001992,20,1,11551.48
R001993,23,0,8249.07
R001994,47,1,5253.55
R001995,48,0,3784.3
R001996,44,0,8446.3
R001997,40,2,6497.63
R001998,53,1,11372.94
R001999,47,0,6164.63
R002000,54,1,1460.94
R002001,27,0,8622.92
R002002,5,1,13030.8
R002003,50,0,4599.25
R002004,48,6,8686.15
R002005,30,0,1759.84
R002006,9,1,9772.24
R002007,20,0,6950.21
R002008,19,1,10069.45
R002009,46,0,2398.52
R002010,42,0,1542.48
R002011,36,0,2527.7
R002012,25,5,12015.9
R002013,36,0,14116.93
R002014,9,0,12288.76
R002015,37,4,13466.8
R002016,46,1,14557.33
R002017,59,7,7800.96
R002018,19,1,3676.81
R002019,52,0,13324.92
R002020,38,1,10337.49
R002021,54,1,6910.54
R002022,10,1,11459.16
R002023,37,0,6311.46
R002024,27,0,154.87
R002025,59,0,14218.75
R002026,43,0,7133.92
R002027,24,0,5709.18
R002028,40,6,1351.14
R002029,14,0,7302.04
R002030,41,3,1243.06
R002031,56,0,10818.38
R002032,57,0,12443.96
R002033,28,2,13721.36
R002034,34,1,7613.38
R002035,18,6,3314.66
R002036,47,3,13917.47
R002037,43,2,6906.8
R002038,15,3,14618.71
R002039,23,0,1675.38
R002040,33,0,8845.22
R002041,28,7,1635.2
R002042,60,3,10037.27
